year,municipality,barcelona neighbourhoods,concept,status,value
2021,Barcelona,el Clot,average income per person (€),,16633
2021,Barcelona,el Parc i la Llacuna del Poblenou,employed population (%),,64.6
2021,Barcelona,el Parc i la Llacuna del Poblenou,low-skilled workers (%),,4.4
2021,Barcelona,el Parc i la Llacuna del Poblenou,population with low studies (%),,10.9
2021,Barcelona,el Parc i la Llacuna del Poblenou,young population without post-compulsory education (%),,11.7
2021,Barcelona,el Parc i la Llacuna del Poblenou,foreign population from low or middle income countries (%),,10.9
2021,Barcelona,el Parc i la Llacuna del Poblenou,average income per person (€),,17195
2021,Barcelona,la Vila Olímpica del Poblenou,employed population (%),,64
2021,Barcelona,la Vila Olímpica del Poblenou,low-skilled workers (%),,1.9
2021,Barcelona,la Vila Olímpica del Poblenou,population with low studies (%),,4.8
2021,Barcelona,la Vila Olímpica del Poblenou,young population without post-compulsory education (%),,6.2
2021,Barcelona,la Vila Olímpica del Poblenou,foreign population from low or middle income countries (%),,6.4
2021,Barcelona,la Vila Olímpica del Poblenou,average income per person (€),,23868
2021,Barcelona,el Poblenou,employed population (%),,68.7
2021,Barcelona,el Poblenou,low-skilled workers (%),,4.4
2021,Barcelona,el Poblenou,population with low studies (%),,10.8
2021,Barcelona,el Poblenou,young population without post-compulsory education (%),,12.5
2021,Barcelona,el Poblenou,foreign population from low or middle income countries (%),,9.2
2021,Barcelona,el Poblenou,average income per person (€),,17671
2021,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,employed population (%),,67.9
2021,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,low-skilled workers (%),,3.1
2021,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,population with low studies (%),,10.7
2021,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,young population without post-compulsory education (%),,11.5
2021,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,foreign population from low or middle income countries (%),,10.4
2021,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,average income per person (€),,19209
2021,Barcelona,el Besòs i el Maresme,employed population (%),,51.8
2021,Barcelona,el Besòs i el Maresme,low-skilled workers (%),,18.1
2021,Barcelona,el Besòs i el Maresme,population with low studies (%),,23.5
2021,Barcelona,el Besòs i el Maresme,young population without post-compulsory education (%),,41.4
2021,Barcelona,el Besòs i el Maresme,foreign population from low or middle income countries (%),,25.7
2021,Barcelona,el Besòs i el Maresme,average income per person (€),,10964
2021,Barcelona,Provençals del Poblenou,employed population (%),,67.1
2021,Barcelona,Provençals del Poblenou,low-skilled workers (%),,6.9
2021,Barcelona,Provençals del Poblenou,population with low studies (%),,13.2
2021,Barcelona,Provençals del Poblenou,young population without post-compulsory education (%),,17.8
2021,Barcelona,Provençals del Poblenou,foreign population from low or middle income countries (%),,11
2021,Barcelona,Provençals del Poblenou,average income per person (€),,15631
2021,Barcelona,Sant Martí de Provençals,employed population (%),,65.7
2021,Barcelona,Sant Martí de Provençals,low-skilled workers (%),,8.4
2021,Barcelona,Sant Martí de Provençals,population with low studies (%),,16.8
2021,Barcelona,Sant Martí de Provençals,young population without post-compulsory education (%),,18.3
2021,Barcelona,Sant Martí de Provençals,foreign population from low or middle income countries (%),,11.5
2021,Barcelona,Sant Martí de Provençals,average income per person (€),,14924
2021,Barcelona,la Verneda i la Pau,employed population (%),,63.7
2021,Barcelona,la Verneda i la Pau,low-skilled workers (%),,11.3
2021,Barcelona,la Verneda i la Pau,population with low studies (%),,19.3
2021,Barcelona,la Verneda i la Pau,young population without post-compulsory education (%),,23.5
2021,Barcelona,la Verneda i la Pau,foreign population from low or middle income countries (%),,12.3
2021,Barcelona,la Verneda i la Pau,average income per person (€),,13649
2021,Barcelona,total,employed population (%),,63.8
2021,Barcelona,total,low-skilled workers (%),,7.6
2021,Barcelona,total,population with low studies (%),,12.7
2021,Barcelona,total,young population without post-compulsory education (%),,16.6
2021,Barcelona,total,foreign population from low or middle income countries (%),,12.9
2021,Barcelona,total,average income per person (€),,17350
2022,Barcelona,el Raval,employed population (%),,57.5
2022,Barcelona,el Raval,low-skilled workers (%),,13.4
2022,Barcelona,el Raval,population with low studies (%),,17.7
2022,Barcelona,el Raval,young population without post-compulsory education (%),,29.9
2022,Barcelona,el Raval,foreign population from low or middle income countries (%),,38.5
2022,Barcelona,el Raval,average income per person (€),,10893
2022,Barcelona,el Barri Gòtic,employed population (%),,45.3
2022,Barcelona,el Barri Gòtic,low-skilled workers (%),,11.4
2022,Barcelona,el Barri Gòtic,population with low studies (%),,20.6
2022,Barcelona,el Barri Gòtic,young population without post-compulsory education (%),,35.2
2022,Barcelona,el Barri Gòtic,foreign population from low or middle income countries (%),,22.5
2022,Barcelona,el Barri Gòtic,average income per person (€),,13971
2022,Barcelona,la Barceloneta,employed population (%),,59.9
2022,Barcelona,la Barceloneta,low-skilled workers (%),,9.7
2022,Barcelona,la Barceloneta,population with low studies (%),,14.6
2022,Barcelona,la Barceloneta,young population without post-compulsory education (%),,17
2022,Barcelona,la Barceloneta,foreign population from low or middle income countries (%),,19
2022,Barcelona,la Barceloneta,average income per person (€),,14117
2022,Barcelona,"Sant Pere, Santa Caterina i la Ribera",employed population (%),,59.7
2022,Barcelona,"Sant Pere, Santa Caterina i la Ribera",low-skilled workers (%),,7
2022,Barcelona,"Sant Pere, Santa Caterina i la Ribera",population with low studies (%),,10.1
2022,Barcelona,"Sant Pere, Santa Caterina i la Ribera",young population without post-compulsory education (%),,12.9
2022,Barcelona,"Sant Pere, Santa Caterina i la Ribera",foreign population from low or middle income countries (%),,18.9
2022,Barcelona,"Sant Pere, Santa Caterina i la Ribera",average income per person (€),,15379
2022,Barcelona,el Fort Pienc,employed population (%),,63.8
2022,Barcelona,el Fort Pienc,low-skilled workers (%),,5.4
2022,Barcelona,el Fort Pienc,population with low studies (%),,9.3
2022,Barcelona,el Fort Pienc,young population without post-compulsory education (%),,12.2
2022,Barcelona,el Fort Pienc,foreign population from low or middle income countries (%),,13.6
2022,Barcelona,el Fort Pienc,average income per person (€),,19279
2022,Barcelona,la Sagrada Família,employed population (%),,67.5
2022,Barcelona,la Sagrada Família,low-skilled workers (%),,5.2
2022,Barcelona,la Sagrada Família,population with low studies (%),,9.6
2022,Barcelona,la Sagrada Família,young population without post-compulsory education (%),,9.6
2022,Barcelona,la Sagrada Família,foreign population from low or middle income countries (%),,14.6
2022,Barcelona,la Sagrada Família,average income per person (€),,18588
2022,Barcelona,la Dreta de l'Eixample,employed population (%),,63.7
2022,Barcelona,la Dreta de l'Eixample,low-skilled workers (%),,2.9
2022,Barcelona,la Dreta de l'Eixample,population with low studies (%),,5.6
2022,Barcelona,la Dreta de l'Eixample,young population without post-compulsory education (%),,5.5
2022,Barcelona,la Dreta de l'Eixample,foreign population from low or middle income countries (%),,10.8
2022,Barcelona,la Dreta de l'Eixample,average income per person (€),,23769
2022,Barcelona,l'Antiga Esquerra de l'Eixample,employed population (%),,64.9
2022,Barcelona,l'Antiga Esquerra de l'Eixample,low-skilled workers (%),,3.6
2022,Barcelona,l'Antiga Esquerra de l'Eixample,population with low studies (%),,6.4
2022,Barcelona,l'Antiga Esquerra de l'Eixample,young population without post-compulsory education (%),,6.9
2022,Barcelona,l'Antiga Esquerra de l'Eixample,foreign population from low or middle income countries (%),,12.2
2022,Barcelona,l'Antiga Esquerra de l'Eixample,average income per person (€),,22561
2022,Barcelona,la Nova Esquerra de l'Eixample,employed population (%),,67.9
2022,Barcelona,la Nova Esquerra de l'Eixample,low-skilled workers (%),,4.7
2022,Barcelona,la Nova Esquerra de l'Eixample,population with low studies (%),,7.6
2022,Barcelona,la Nova Esquerra de l'Eixample,young population without post-compulsory education (%),,7.9
2022,Barcelona,la Nova Esquerra de l'Eixample,foreign population from low or middle income countries (%),,12.2
2022,Barcelona,la Nova Esquerra de l'Eixample,average income per person (€),,20750
2022,Barcelona,Sant Antoni,employed population (%),,67.2
2022,Barcelona,Sant Antoni,low-skilled workers (%),,5.4
2022,Barcelona,Sant Antoni,population with low studies (%),,10.1
2022,Barcelona,Sant Antoni,young population without post-compulsory education (%),,11.9
2022,Barcelona,Sant Antoni,foreign population from low or middle income countries (%),,14.4
2022,Barcelona,Sant Antoni,average income per person (€),,18720
2022,Barcelona,el Poble Sec,employed population (%),,63.6
2022,Barcelona,el Poble Sec,low-skilled workers (%),,9.8
2022,Barcelona,el Poble Sec,population with low studies (%),,13.6
2022,Barcelona,el Poble Sec,young population without post-compulsory education (%),,19.3
2022,Barcelona,el Poble Sec,foreign population from low or middle income countries (%),,20.6
2022,Barcelona,el Poble Sec,average income per person (€),,14272
2022,Barcelona,la Marina del Prat Vermell,employed population (%),,53.5
2022,Barcelona,la Marina del Prat Vermell,low-skilled workers (%),,15.2
2022,Barcelona,la Marina del Prat Vermell,population with low studies (%),,21
2022,Barcelona,la Marina del Prat Vermell,young population without post-compulsory education (%),,40.7
2022,Barcelona,la Marina del Prat Vermell,foreign population from low or middle income countries (%),,12.4
2022,Barcelona,la Marina del Prat Vermell,average income per person (€),,12529
2022,Barcelona,la Marina de Port,employed population (%),,64.4
2022,Barcelona,la Marina de Port,low-skilled workers (%),,12.1
2022,Barcelona,la Marina de Port,population with low studies (%),,15.7
2022,Barcelona,la Marina de Port,young population without post-compulsory education (%),,23.9
2022,Barcelona,la Marina de Port,foreign population from low or middle income countries (%),,14
2022,Barcelona,la Marina de Port,average income per person (€),,14303
2022,Barcelona,la Font de la Guatlla,employed population (%),,66.3
2022,Barcelona,la Font de la Guatlla,low-skilled workers (%),,8.8
2022,Barcelona,la Font de la Guatlla,population with low studies (%),,12.5
2022,Barcelona,la Font de la Guatlla,young population without post-compulsory education (%),,16.1
2022,Barcelona,la Font de la Guatlla,foreign population from low or middle income countries (%),,16
2022,Barcelona,la Font de la Guatlla,average income per person (€),,17321
2022,Barcelona,Hostafrancs,employed population (%),,64.9
2022,Barcelona,Hostafrancs,low-skilled workers (%),,7.3
2022,Barcelona,Hostafrancs,population with low studies (%),,11.7
2022,Barcelona,Hostafrancs,young population without post-compulsory education (%),,16.2
2022,Barcelona,Hostafrancs,foreign population from low or middle income countries (%),,17.2
2022,Barcelona,Hostafrancs,average income per person (€),,16478
2022,Barcelona,la Bordeta,employed population (%),,68.5
2022,Barcelona,la Bordeta,low-skilled workers (%),,7
2022,Barcelona,la Bordeta,population with low studies (%),,13.4
2022,Barcelona,la Bordeta,young population without post-compulsory education (%),,13.9
2022,Barcelona,la Bordeta,foreign population from low or middle income countries (%),,10.7
2022,Barcelona,la Bordeta,average income per person (€),,16799
2022,Barcelona,Sants-Badal,employed population (%),,66.8
2022,Barcelona,Sants-Badal,low-skilled workers (%),,9.4
2022,Barcelona,Sants-Badal,population with low studies (%),,13.6
2022,Barcelona,Sants-Badal,young population without post-compulsory education (%),,14.5
2022,Barcelona,Sants-Badal,foreign population from low or middle income countries (%),,15.4
2022,Barcelona,Sants-Badal,average income per person (€),,16117
2022,Barcelona,Sants,employed population (%),,64.5
2022,Barcelona,Sants,low-skilled workers (%),,7.1
2022,Barcelona,Sants,population with low studies (%),,11.2
2022,Barcelona,Sants,young population without post-compulsory education (%),,12.3
2022,Barcelona,Sants,foreign population from low or middle income countries (%),,12.5
2022,Barcelona,Sants,average income per person (€),,18090
2022,Barcelona,les Corts,employed population (%),,68.6
2022,Barcelona,les Corts,low-skilled workers (%),,3.7
2022,Barcelona,les Corts,population with low studies (%),,7.7
2022,Barcelona,les Corts,young population without post-compulsory education (%),,6.8
2022,Barcelona,les Corts,foreign population from low or middle income countries (%),,7.7
2022,Barcelona,les Corts,average income per person (€),,23381
2022,Barcelona,la Maternitat i Sant Ramon,employed population (%),,68.5
2022,Barcelona,la Maternitat i Sant Ramon,low-skilled workers (%),,4.8
2022,Barcelona,la Maternitat i Sant Ramon,population with low studies (%),,9.9
2022,Barcelona,la Maternitat i Sant Ramon,young population without post-compulsory education (%),,7.8
2022,Barcelona,la Maternitat i Sant Ramon,foreign population from low or middle income countries (%),,9.8
2022,Barcelona,la Maternitat i Sant Ramon,average income per person (€),,20894
2022,Barcelona,Pedralbes,employed population (%),,60.8
2022,Barcelona,Pedralbes,low-skilled workers (%),,2.1
2022,Barcelona,Pedralbes,population with low studies (%),,4.4
2022,Barcelona,Pedralbes,young population without post-compulsory education (%),,4.4
2022,Barcelona,Pedralbes,foreign population from low or middle income countries (%),,7.9
2022,Barcelona,Pedralbes,average income per person (€),,31219
2022,Barcelona,"Vallvidrera, el Tibidabo i les Planes",employed population (%),,66.2
2022,Barcelona,"Vallvidrera, el Tibidabo i les Planes",low-skilled workers (%),,4.8
2022,Barcelona,"Vallvidrera, el Tibidabo i les Planes",population with low studies (%),,7
2022,Barcelona,"Vallvidrera, el Tibidabo i les Planes",young population without post-compulsory education (%),,12
2022,Barcelona,"Vallvidrera, el Tibidabo i les Planes",foreign population from low or middle income countries (%),,3.9
2022,Barcelona,"Vallvidrera, el Tibidabo i les Planes",average income per person (€),,23458
2022,Barcelona,Sarrià,employed population (%),,67.4
2022,Barcelona,Sarrià,low-skilled workers (%),,2.1
2022,Barcelona,Sarrià,population with low studies (%),,5.4
2022,Barcelona,Sarrià,young population without post-compulsory education (%),,5.9
2022,Barcelona,Sarrià,foreign population from low or middle income countries (%),,4.6
2022,Barcelona,Sarrià,average income per person (€),,28558
2022,Barcelona,les Tres Torres,employed population (%),,66.9
2022,Barcelona,les Tres Torres,low-skilled workers (%),,2.2
2022,Barcelona,les Tres Torres,population with low studies (%),,3.6
2022,Barcelona,les Tres Torres,young population without post-compulsory education (%),,4.7
2022,Barcelona,les Tres Torres,foreign population from low or middle income countries (%),,4.3
2022,Barcelona,les Tres Torres,average income per person (€),,33382
2022,Barcelona,Sant Gervasi-la Bonanova,employed population (%),,66.6
2022,Barcelona,Sant Gervasi-la Bonanova,low-skilled workers (%),,2.8
2022,Barcelona,Sant Gervasi-la Bonanova,population with low studies (%),,4.4
2022,Barcelona,Sant Gervasi-la Bonanova,young population without post-compulsory education (%),,5.7
2022,Barcelona,Sant Gervasi-la Bonanova,foreign population from low or middle income countries (%),,5.8
2022,Barcelona,Sant Gervasi-la Bonanova,average income per person (€),,28883
2022,Barcelona,Sant Gervasi-Galvany,employed population (%),,66.9
2022,Barcelona,Sant Gervasi-Galvany,low-skilled workers (%),,2.2
2022,Barcelona,Sant Gervasi-Galvany,population with low studies (%),,4
2022,Barcelona,Sant Gervasi-Galvany,young population without post-compulsory education (%),,4.3
2022,Barcelona,Sant Gervasi-Galvany,foreign population from low or middle income countries (%),,6.2
2022,Barcelona,Sant Gervasi-Galvany,average income per person (€),,29287
2022,Barcelona,el Putxet i el Farró,employed population (%),,69.5
2022,Barcelona,el Putxet i el Farró,low-skilled workers (%),,2.9
2022,Barcelona,el Putxet i el Farró,population with low studies (%),,4.5
2022,Barcelona,el Putxet i el Farró,young population without post-compulsory education (%),,5.6
2022,Barcelona,el Putxet i el Farró,foreign population from low or middle income countries (%),,7.3
2022,Barcelona,el Putxet i el Farró,average income per person (€),,23839
2022,Barcelona,Vallcarca i els Penitents,employed population (%),,69.5
2022,Barcelona,Vallcarca i els Penitents,low-skilled workers (%),,4.9
2022,Barcelona,Vallcarca i els Penitents,population with low studies (%),,8.4
2022,Barcelona,Vallcarca i els Penitents,young population without post-compulsory education (%),,9.2
2022,Barcelona,Vallcarca i els Penitents,foreign population from low or middle income countries (%),,8.9
2022,Barcelona,Vallcarca i els Penitents,average income per person (€),,21267
2022,Barcelona,el Coll,employed population (%),,68.7
2022,Barcelona,el Coll,low-skilled workers (%),,6.3
2022,Barcelona,el Coll,population with low studies (%),,10.9
2022,Barcelona,el Coll,young population without post-compulsory education (%),,13.4
2022,Barcelona,el Coll,foreign population from low or middle income countries (%),,12
2022,Barcelona,el Coll,average income per person (€),,16945
2022,Barcelona,la Salut,employed population (%),,69.6
2022,Barcelona,la Salut,low-skilled workers (%),,4.1
2022,Barcelona,la Salut,population with low studies (%),,8.6
2022,Barcelona,la Salut,young population without post-compulsory education (%),,8.2
2022,Barcelona,la Salut,foreign population from low or middle income countries (%),,7.6
2022,Barcelona,la Salut,average income per person (€),,20622
2022,Barcelona,la Vila de Gràcia,employed population (%),,68.2
2022,Barcelona,la Vila de Gràcia,low-skilled workers (%),,3.9
2022,Barcelona,la Vila de Gràcia,population with low studies (%),,7.8
2022,Barcelona,la Vila de Gràcia,young population without post-compulsory education (%),,7.4
2022,Barcelona,la Vila de Gràcia,foreign population from low or middle income countries (%),,9.6
2022,Barcelona,la Vila de Gràcia,average income per person (€),,19570
2022,Barcelona,el Camp d'en Grassot i Gràcia Nova,employed population (%),,68.3
2022,Barcelona,el Camp d'en Grassot i Gràcia Nova,low-skilled workers (%),,3.9
2022,Barcelona,el Camp d'en Grassot i Gràcia Nova,population with low studies (%),,8.6
2022,Barcelona,el Camp d'en Grassot i Gràcia Nova,young population without post-compulsory education (%),,9.2
2022,Barcelona,el Camp d'en Grassot i Gràcia Nova,foreign population from low or middle income countries (%),,8.4
2022,Barcelona,el Camp d'en Grassot i Gràcia Nova,average income per person (€),,20491
2022,Barcelona,el Baix Guinardó,employed population (%),,69.5
2022,Barcelona,el Baix Guinardó,low-skilled workers (%),,5.3
2022,Barcelona,el Baix Guinardó,population with low studies (%),,11.1
2022,Barcelona,el Baix Guinardó,young population without post-compulsory education (%),,10.8
2022,Barcelona,el Baix Guinardó,foreign population from low or middle income countries (%),,10.9
2022,Barcelona,el Baix Guinardó,average income per person (€),,17923
2022,Barcelona,Can Baró,employed population (%),,68.8
2022,Barcelona,Can Baró,low-skilled workers (%),,7.9
2022,Barcelona,Can Baró,population with low studies (%),,12
2022,Barcelona,Can Baró,young population without post-compulsory education (%),,13.8
2022,Barcelona,Can Baró,foreign population from low or middle income countries (%),,10.9
2022,Barcelona,Can Baró,average income per person (€),,16469
2022,Barcelona,el Guinardó,employed population (%),,69.4
2022,Barcelona,el Guinardó,low-skilled workers (%),,7.1
2022,Barcelona,el Guinardó,population with low studies (%),,11.2
2022,Barcelona,el Guinardó,young population without post-compulsory education (%),,12.3
2022,Barcelona,el Guinardó,foreign population from low or middle income countries (%),,11.7
2022,Barcelona,el Guinardó,average income per person (€),,17258
2022,Barcelona,la Font d'en Fargues,employed population (%),,71.8
2022,Barcelona,la Font d'en Fargues,low-skilled workers (%),,4.8
2022,Barcelona,la Font d'en Fargues,population with low studies (%),,9.7
2022,Barcelona,la Font d'en Fargues,young population without post-compulsory education (%),,8.2
2022,Barcelona,la Font d'en Fargues,foreign population from low or middle income countries (%),,4.8
2022,Barcelona,la Font d'en Fargues,average income per person (€),,20795
2022,Barcelona,el Carmel,employed population (%),,66.5
2022,Barcelona,el Carmel,low-skilled workers (%),,13.3
2022,Barcelona,el Carmel,population with low studies (%),,18.9
2022,Barcelona,el Carmel,young population without post-compulsory education (%),,22.8
2022,Barcelona,el Carmel,foreign population from low or middle income countries (%),,15.1
2022,Barcelona,el Carmel,average income per person (€),,12842
2022,Barcelona,la Teixonera,employed population (%),,67
2022,Barcelona,la Teixonera,low-skilled workers (%),,10.2
2022,Barcelona,la Teixonera,population with low studies (%),,16.1
2022,Barcelona,la Teixonera,young population without post-compulsory education (%),,19.1
2022,Barcelona,la Teixonera,foreign population from low or middle income countries (%),,13.4
2022,Barcelona,la Teixonera,average income per person (€),,14048
2022,Barcelona,Sant Genís dels Agudells,employed population (%),,66.9
2022,Barcelona,Sant Genís dels Agudells,low-skilled workers (%),,10.4
2022,Barcelona,Sant Genís dels Agudells,population with low studies (%),,16.7
2022,Barcelona,Sant Genís dels Agudells,young population without post-compulsory education (%),,18.5
2022,Barcelona,Sant Genís dels Agudells,foreign population from low or middle income countries (%),,13.8
2022,Barcelona,Sant Genís dels Agudells,average income per person (€),,14606
2022,Barcelona,Montbau,employed population (%),,67
2022,Barcelona,Montbau,low-skilled workers (%),,5.5
2022,Barcelona,Montbau,population with low studies (%),,15.9
2022,Barcelona,Montbau,young population without post-compulsory education (%),,13.7
2022,Barcelona,Montbau,foreign population from low or middle income countries (%),,12.1
2022,Barcelona,Montbau,average income per person (€),,16264
2022,Barcelona,la Vall d'Hebron,employed population (%),,71
2022,Barcelona,la Vall d'Hebron,low-skilled workers (%),,4.8
2022,Barcelona,la Vall d'Hebron,population with low studies (%),,12.9
2022,Barcelona,la Vall d'Hebron,young population without post-compulsory education (%),,12.2
2022,Barcelona,la Vall d'Hebron,foreign population from low or middle income countries (%),,7.1
2022,Barcelona,la Vall d'Hebron,average income per person (€),,19077
2022,Barcelona,la Clota,employed population (%),,72.5
2022,Barcelona,la Clota,low-skilled workers (%),,8.4
2022,Barcelona,la Clota,population with low studies (%),,13.2
2022,Barcelona,la Clota,young population without post-compulsory education (%),,26.5
2022,Barcelona,la Clota,foreign population from low or middle income countries (%),,9.6
2022,Barcelona,la Clota,average income per person (€),,16063
2022,Barcelona,Horta,employed population (%),,63.7
2022,Barcelona,Horta,low-skilled workers (%),,8.3
2022,Barcelona,Horta,population with low studies (%),,16
2022,Barcelona,Horta,young population without post-compulsory education (%),,19.7
2022,Barcelona,Horta,foreign population from low or middle income countries (%),,8.8
2022,Barcelona,Horta,average income per person (€),,16836
2022,Barcelona,Vilapicina i la Torre Llobeta,employed population (%),,68.2
2022,Barcelona,Vilapicina i la Torre Llobeta,low-skilled workers (%),,8.9
2022,Barcelona,Vilapicina i la Torre Llobeta,population with low studies (%),,14.6
2022,Barcelona,Vilapicina i la Torre Llobeta,young population without post-compulsory education (%),,16.6
2022,Barcelona,Vilapicina i la Torre Llobeta,foreign population from low or middle income countries (%),,12.7
2022,Barcelona,Vilapicina i la Torre Llobeta,average income per person (€),,15950
2022,Barcelona,Porta,employed population (%),,61
2022,Barcelona,Porta,low-skilled workers (%),,12.5
2022,Barcelona,Porta,population with low studies (%),,18.9
2022,Barcelona,Porta,young population without post-compulsory education (%),,28.3
2022,Barcelona,Porta,foreign population from low or middle income countries (%),,14.5
2022,Barcelona,Porta,average income per person (€),,14384
2022,Barcelona,el Turó de la Peira,employed population (%),,62.9
2022,Barcelona,el Turó de la Peira,low-skilled workers (%),,16.1
2022,Barcelona,el Turó de la Peira,population with low studies (%),,18.5
2022,Barcelona,el Turó de la Peira,young population without post-compulsory education (%),,25.8
2022,Barcelona,el Turó de la Peira,foreign population from low or middle income countries (%),,21.9
2022,Barcelona,el Turó de la Peira,average income per person (€),,12071
2022,Barcelona,Can Peguera,employed population (%),,52.5
2022,Barcelona,Can Peguera,low-skilled workers (%),,17.4
2022,Barcelona,Can Peguera,population with low studies (%),,17.7
2022,Barcelona,Can Peguera,young population without post-compulsory education (%),,36.1
2022,Barcelona,Can Peguera,foreign population from low or middle income countries (%),,8.2
2022,Barcelona,Can Peguera,average income per person (€),,11678
2022,Barcelona,la Guineueta,employed population (%),,69.2
2022,Barcelona,la Guineueta,low-skilled workers (%),,8.9
2022,Barcelona,la Guineueta,population with low studies (%),,16.8
2022,Barcelona,la Guineueta,young population without post-compulsory education (%),,17.2
2022,Barcelona,la Guineueta,foreign population from low or middle income countries (%),,7.9
2022,Barcelona,la Guineueta,average income per person (€),,16198
2022,Barcelona,Canyelles,employed population (%),,66.8
2022,Barcelona,Canyelles,low-skilled workers (%),,13.8
2022,Barcelona,Canyelles,population with low studies (%),,18.9
2022,Barcelona,Canyelles,young population without post-compulsory education (%),,23.2
2022,Barcelona,Canyelles,foreign population from low or middle income countries (%),,6
2022,Barcelona,Canyelles,average income per person (€),,15365
2022,Barcelona,les Roquetes,employed population (%),,60.5
2022,Barcelona,les Roquetes,low-skilled workers (%),,21
2022,Barcelona,les Roquetes,population with low studies (%),,20.5
2022,Barcelona,les Roquetes,young population without post-compulsory education (%),,35.8
2022,Barcelona,les Roquetes,foreign population from low or middle income countries (%),,21.1
2022,Barcelona,les Roquetes,average income per person (€),,10946
2022,Barcelona,Verdun,employed population (%),,62.4
2022,Barcelona,Verdun,low-skilled workers (%),,17.1
2022,Barcelona,Verdun,population with low studies (%),,20.2
2022,Barcelona,Verdun,young population without post-compulsory education (%),,29.5
2022,Barcelona,Verdun,foreign population from low or middle income countries (%),,20.2
2022,Barcelona,Verdun,average income per person (€),,11911
2022,Barcelona,la Prosperitat,employed population (%),,66.9
2022,Barcelona,la Prosperitat,low-skilled workers (%),,13.6
2022,Barcelona,la Prosperitat,population with low studies (%),,20.1
2022,Barcelona,la Prosperitat,young population without post-compulsory education (%),,24.8
2022,Barcelona,la Prosperitat,foreign population from low or middle income countries (%),,15.5
2022,Barcelona,la Prosperitat,average income per person (€),,13299
2022,Barcelona,la Trinitat Nova,employed population (%),,58.6
2022,Barcelona,la Trinitat Nova,low-skilled workers (%),,21.2
2022,Barcelona,la Trinitat Nova,population with low studies (%),,18.4
2022,Barcelona,la Trinitat Nova,young population without post-compulsory education (%),,38.5
2022,Barcelona,la Trinitat Nova,foreign population from low or middle income countries (%),,20.9
2022,Barcelona,la Trinitat Nova,average income per person (€),,10813
2022,Barcelona,Torre Baró,employed population (%),,53.2
2022,Barcelona,Torre Baró,low-skilled workers (%),,23
2022,Barcelona,Torre Baró,population with low studies (%),,16.9
2022,Barcelona,Torre Baró,young population without post-compulsory education (%),,38.4
2022,Barcelona,Torre Baró,foreign population from low or middle income countries (%),,17.2
2022,Barcelona,Torre Baró,average income per person (€),,10082
2022,Barcelona,Ciutat Meridiana,employed population (%),,56.3
2022,Barcelona,Ciutat Meridiana,low-skilled workers (%),,25.5
2022,Barcelona,Ciutat Meridiana,population with low studies (%),,22.7
2022,Barcelona,Ciutat Meridiana,young population without post-compulsory education (%),,42.4
2022,Barcelona,Ciutat Meridiana,foreign population from low or middle income countries (%),,29.2
2022,Barcelona,Ciutat Meridiana,average income per person (€),,9266
2022,Barcelona,Vallbona,employed population (%),,60.2
2022,Barcelona,Vallbona,low-skilled workers (%),,21.3
2022,Barcelona,Vallbona,population with low studies (%),,20.2
2022,Barcelona,Vallbona,young population without post-compulsory education (%),,41.2
2022,Barcelona,Vallbona,foreign population from low or middle income countries (%),,13.8
2022,Barcelona,Vallbona,average income per person (€),,10461
2022,Barcelona,la Trinitat Vella,employed population (%),,58.8
2022,Barcelona,la Trinitat Vella,low-skilled workers (%),,20.3
2022,Barcelona,la Trinitat Vella,population with low studies (%),,20.1
2022,Barcelona,la Trinitat Vella,young population without post-compulsory education (%),,39.1
2022,Barcelona,la Trinitat Vella,foreign population from low or middle income countries (%),,27.2
2022,Barcelona,la Trinitat Vella,average income per person (€),,10358
2022,Barcelona,Baró de Viver,employed population (%),,55.3
2022,Barcelona,Baró de Viver,low-skilled workers (%),,20.2
2022,Barcelona,Baró de Viver,population with low studies (%),,19.4
2022,Barcelona,Baró de Viver,young population without post-compulsory education (%),,43.2
2022,Barcelona,Baró de Viver,foreign population from low or middle income countries (%),,13.1
2022,Barcelona,Baró de Viver,average income per person (€),,10759
2022,Barcelona,el Bon Pastor,employed population (%),,58.9
2022,Barcelona,el Bon Pastor,low-skilled workers (%),,15.4
2022,Barcelona,el Bon Pastor,population with low studies (%),,18.7
2022,Barcelona,el Bon Pastor,young population without post-compulsory education (%),,36.2
2022,Barcelona,el Bon Pastor,foreign population from low or middle income countries (%),,12.8
2022,Barcelona,el Bon Pastor,average income per person (€),,13132
2022,Barcelona,Sant Andreu,employed population (%),,71.3
2022,Barcelona,Sant Andreu,low-skilled workers (%),,6.5
2022,Barcelona,Sant Andreu,population with low studies (%),,13
2022,Barcelona,Sant Andreu,young population without post-compulsory education (%),,18.2
2022,Barcelona,Sant Andreu,foreign population from low or middle income countries (%),,7
2022,Barcelona,Sant Andreu,average income per person (€),,17635
2022,Barcelona,la Sagrera,employed population (%),,68.6
2022,Barcelona,la Sagrera,low-skilled workers (%),,8.1
2022,Barcelona,la Sagrera,population with low studies (%),,12.9
